cupping_id,total_cup_points,grading_date,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,moisture,category_one_defects,quakers,category_two_defects
1237,78,2014-05-15,6.83,7,6.67,7,7,6.83,10,10,10,6.67,0.11,2,0,6
1238,78,2014-03-18,7.58,7.33,7.5,7.42,7.5,7.33,8,8.67,9.33,7.33,0.12,2,0,3
1239,78,2014-02-07,7.42,7.25,6.83,7.33,7,6.92,9.33,9.33,9.33,7.25,0.1,1,0,2
1240,78,2013-09-05,7.33,7.17,6.92,7.08,7.33,7,9.33,9.33,9.33,7.17,0.1,0,0,28
1241,78,2013-04-29,7,6.83,6.83,7.17,6.67,6.83,10,10,10,6.67,0.11,3,0,9
1242,78,2012-09-11,7.25,7.33,7,7,7.25,7.08,10,10,8,7.08,0.12,2,0,7
1243,78,2011-12-01,7.42,7.17,7,7.17,7.67,7.17,8.67,9.33,9.33,7.08,0.1,1,0,3
1244,77.92,,7.5,7.25,7.42,7,7.08,6.83,8.67,9.33,10,6.83,0.12,2,0,4
1245,77.92,2012-07-26,7.42,7.25,7,7,7.25,7.08,8,10,10,6.92,0.11,0,0,3
1246,77.92,2012-01-13,7.17,6.17,6.17,7.08,7.33,6.83,10,10,10,7.17,0.11,0,0,7
1247,77.83,2016-02-29,7.42,7,7,7.17,7.08,7,9.33,8.67,10,7.17,0.1,0,0,0
1248,77.83,2014-08-25,7,6.75,6.67,6.83,7.08,6.83,10,10,10,6.67,0.11,0,0,2
1249,77.83,2013-02-07,7,6.83,6.67,7.17,6.83,6.83,10,10,10,6.5,0.11,0,0,2
1250,77.67,2013-05-29,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10,6.67,0.11,0,0,0
1251,77.58,,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6,7.58,0.12,1,0,5
1252,77.5,2012-09-17,7.17,6.75,6.58,6.75,6.83,6.75,10,10,10,6.67,0.13,0,0,3
1253,77.42,2013-01-29,7.08,6.92,6.33,7,6.92,7,10,10,10,6.17,0.11,2,0,15
1254,77.33,2017-10-20,7.5,7.33,7.42,7.58,7.58,6.92,8,8,10,7,0,0,0,3
1255,77.33,2014-04-08,7.33,7,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,0.1,1,0,2
1256,77.33,2012-09-13,7.33,7,6.67,7,6.92,6.92,9.33,9.33,10,6.83,0.15,4,0,5
1257,77.25,2014-05-05,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10,10,6.83,0.1,0,0,1
1258,77.25,2014-01-27,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10,6.75,0.12,1,0,5
1259,77.17,2012-09-11,7.08,7,7,7.25,7.33,7.25,8.67,8.67,10,6.92,0.12,1,0,11
1260,77,2015-06-16,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,0,7,0,9
1261,76.83,2017-01-16,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10,6.67,7.42,0,0,7,0
1262,76.75,2010-04-09,6.67,6.33,6.42,6.83,7,6.92,10,10,10,6.58,0,0,0,0
1263,76.5,,6.42,6.5,6.5,7.33,6.33,6.92,10,10,10,6.5,0.12,0,0,4
1264,76.42,2012-07-26,7.17,6.58,6.58,7,7.25,6.58,9.33,9.33,10,6.58,0.13,0,0,14
1265,76.33,2012-04-30,7.5,7,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7,0.11,0,0,8
1266,76.33,,6.17,6.5,6.5,7.17,7,6.83,10,10,10,6.17,0.11,0,0,5
1267,76.25,2014-03-18,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,0,0,0,0
1268,76.17,2014-01-20,7.5,7.33,7.33,7.58,7.67,7.25,8,8,8,7.5,0,0,0,3
1269,76.17,2012-09-17,7.42,7,6.83,7.08,6.92,6.83,7.33,10,10,6.75,0.16,2,0,4
1270,76.17,2012-01-18,7.33,7,6.5,6.08,7.58,6.33,9.33,10,9.33,6.67,0.12,4,0,26
1271,76.08,2012-09-10,7.08,6.83,6.83,7.17,7.17,7.08,10,7.33,10,6.58,0.12,0,0,12
1272,76,2014-05-15,6.83,6.83,6.67,6.83,7,6.83,9.33,8.67,10,7,0.11,0,0,7
1273,75.83,2013-05-14,6.83,6.5,6.5,6.92,6.75,7,9.33,10,9.33,6.67,0.12,0,0,2
1274,75.67,2017-10-27,7.17,7,6.83,7.5,7.17,7,8,8,10,7,0.11,0,1,6
1275,75.58,2012-07-09,7.92,7.58,7.17,7.58,7.33,7.17,8,8,8,6.83,0.11,0,0,15
1276,75.58,2012-01-06,6.67,6.5,6.33,7,7.17,6.75,8.67,10,10,6.5,0.12,0,0,10
1277,75.5,2012-09-12,7.5,7.25,6.92,7,7.17,6.83,8,8,10,6.83,0.11,4,0,20
1278,75.17,2012-09-12,7.17,6.92,6.67,6.83,7.25,7.75,10,6,10,6.58,0.11,0,0,20
1279,75.17,2012-06-06,7.25,6.83,6.67,7.08,7.17,6.83,10,6.67,10,6.67,0.12,0,0,8
1280,75.17,2012-03-05,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10,6.75,0.13,23,0,29
1281,75,2012-07-11,7,6.92,6.75,6.92,7.17,6.83,10,6.67,10,6.75,0.14,15,0,7
1282,74.92,2012-09-13,7.08,6.75,6.58,7,7,6.75,8.67,8.67,10,6.42,0.17,0,0,6
1283,74.83,2012-08-01,7.33,6.75,6.67,7.25,7.5,7,10,5.33,10,7,0.12,0,0,30
1284,74.75,2012-01-09,6.75,6.5,6.17,7,7.25,6.75,8,10,10,6.33,0.11,0,0,8
1285,74.75,2012-01-05,6.75,6.67,6.17,7.17,7,6.58,8,10,10,6.42,0.11,0,0,10
1286,74.67,2013-03-29,7.08,7,6.83,7.5,7.33,6.83,8,7.33,10,6.75,0.12,0,0,7
1287,74.42,2014-03-13,7.5,7.25,7,7.25,7.42,7.33,8,8.67,6.67,7.33,0,1,0,2
1288,74.33,2013-06-06,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10,8.67,6,0.11,1,0,1
1289,74.33,2012-09-10,7,6.58,6.67,6.83,7.08,6.83,10,6.67,10,6.67,0.14,3,0,11
1290,74,2012-09-17,6.92,6.42,6.17,7.33,7.25,6.75,10,6.67,10,6.5,0.13,0,0,27
1291,73.83,2012-08-01,7.67,7,7.17,7.58,7.33,7.33,10,2.67,10,7.08,0.12,0,0,19
1292,73.67,2012-04-06,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,7.33,0,9,0,17
1293,73.5,2015-12-28,7.25,6.58,6.58,7,7,6.42,8,8,10,6.67,0.11,0,1,0
1294,73.42,2014-04-26,7,7.17,6.83,7.17,7,7.17,8,8,8,7.08,0.11,1,0,16
1295,72.92,2014-05-08,7.08,7.08,6.92,7.08,6.92,6.92,8,8,8,6.92,0,1,0,1
1296,72.83,,8,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,7.33,0,0,0,15
1297,72.58,2014-03-10,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,6.92,0.11,5,0,9
1298,72.33,,6.92,6.75,7.08,7.17,7.33,6.67,10,5.33,8.67,6.42,0.08,1,0,0
1299,71.75,,6.33,6.5,6.33,6.83,6.33,6.5,10,6.67,10,6.25,0.11,0,0,7
1300,71.08,2012-09-10,6.92,6.92,6.92,6.92,7.17,7,10,2.67,10,6.58,0.12,4,0,24
1301,71,2012-07-11,6.5,6.67,6.42,7.17,7.33,6.5,8,6,10,6.42,0.11,0,0,0
1302,70.75,2014-05-05,6.92,7,6.83,6.92,7.42,6.92,6,6,10,6.75,0.12,0,0,1
1303,70.67,2017-10-27,7,7,6.83,7,7.33,6.83,6,6,10,6.67,0.11,0,1,55
1304,69.33,2014-05-15,6.67,6.5,6.17,6.67,6.83,6.17,8,8,8,6.33,0.1,0,0,4
1305,69.17,2014-05-15,7,6.17,6.17,6.67,6.5,6.17,8,8,8,6.5,0.1,0,0,3
1306,69.17,2014-05-15,7,6.33,6.17,6.5,6.67,6.17,8,8,8,6.33,0.1,0,0,4
1307,68.33,2012-09-17,7.08,6.83,6.25,7.42,7.25,6.75,10,0,10,6.75,0.11,0,0,20
1308,67.92,2012-05-24,6.75,6.58,6.42,6.67,7.08,6.67,9.33,6,6,6.42,0.14,8,0,16
1309,63.08,2017-06-06,7.25,6.58,6.33,6.25,6.42,6.08,6,6,6,6.17,0.13,1,0,5
1310,59.83,2012-05-24,7.5,6.67,6.67,7.67,7.33,6.67,8,1.33,1.33,6.67,0.1,0,0,4
1311,0,2017-04-28,0,0,0,0,0,0,0,0,0,0,0.12,0,0,2
1312,83.75,2014-06-26,7.83,8.08,7.75,7.92,8.25,7.92,10,10,8,8,0.12,0,0,2
1313,83.5,2017-10-31,8,7.75,7.92,8,7.92,7.92,10,10,8,8,0,0,0,2
1314,83.25,2015-04-30,7.92,7.83,7.92,8,7.83,7.92,10,10,7.83,8,0,0,0,0
1315,83,2014-07-14,8,7.92,7.92,7.75,7.83,7.75,10,10,7.75,8.08,0.12,0,0,7
1316,83,2014-06-26,8.33,7.83,7.83,7.75,8.25,7.75,10,10,7.58,7.67,0.12,0,0,3
1317,82.75,2012-02-29,8,7.92,7.67,8,7.75,7.92,10,10,7.75,7.75,0,0,0,0
1318,82.58,2014-05-15,7.67,7.75,7.83,7.83,7.92,7.75,10,10,8,7.83,0,0,0,0
1319,82.5,2017-10-25,7.67,7.75,7.83,7.67,7.92,7.83,10,10,7.92,7.92,0.1,0,0,0
1320,82.5,2016-08-17,7.67,7.75,7.58,7.83,7.83,8,10,10,7.92,7.92,0.09,0,0,0
1321,82.42,2014-08-05,7.67,7.83,7.83,7.83,7.92,7.75,10,10,7.75,7.83,0.12,0,0,6
1322,81.75,2014-06-26,7.58,7.92,7.75,7.83,7.5,7.67,10,10,7.67,7.83,0.12,0,0,1
1323,81.58,,7.67,7.83,7.75,7.5,7.75,7.58,10,10,7.75,7.75,0.11,0,0,0
1324,81.58,2014-05-19,7.58,7.58,7.67,7.58,7.67,7.67,10,10,7.5,8.33,0,0,0,1
1325,81.5,2014-07-14,8,7.75,7.75,7.58,7.67,7.5,10,10,7.58,7.67,0.11,0,0,7
1326,81.5,2014-07-14,8,7.67,7.75,7.5,7.67,7.58,10,10,7.58,7.75,0.12,0,0,2
1327,81.42,2015-04-30,7.75,7.75,7.67,7.67,7.58,7.58,10,10,7.58,7.83,0,0,0,0
1328,81.25,,7.5,7.5,7.25,7.83,7.67,7.83,10,10,7.83,7.83,0.13,0,0,0
1329,80.92,2014-06-27,7.33,7.58,7.5,7.75,7.75,7.67,10,10,7.75,7.58,0.12,0,0,1
1330,80.58,2014-06-27,7.83,7.58,7.33,7.67,7.5,7.5,10,10,7.75,7.42,0.12,0,0,2
1331,80.5,2014-06-27,7.75,7.42,7.33,7.58,7.67,7.58,10,10,7.67,7.5,0.12,0,0,1
1332,80.17,2014-05-19,7.67,7.67,7.5,7.33,7.58,7.5,10,10,7.42,7.5,0,0,0,1
1333,80.17,2013-06-20,7.58,7.42,7.42,7.83,7.42,7.5,10,10,7.42,7.58,0,0,0,0
1334,79.33,2012-02-29,7.92,7.5,7.42,7.42,7.42,7.42,9.33,10,7.58,7.33,0,0,0,0
1335,78.75,2016-01-19,7.75,7.58,7.33,7.58,5.08,7.83,10,10,7.75,7.83,0,0,0,1
1336,78.08,2016-01-19,7.5,7.67,7.75,7.75,5.17,5.25,10,10,8.42,8.58,0,0,0,0
1337,77.17,,7.33,7.33,7.17,7.42,7.5,7.17,9.33,9.33,7.42,7.17,0,0,0,6
1338,75.08,2014-08-25,7.42,6.83,6.75,7.17,7.25,7,9.33,9.33,7.08,6.92,0.1,20,0,1
1339,73.75,2014-08-25,6.75,6.67,6.5,6.83,6.92,6.83,9.33,9.33,6.67,7.92,0.12,63,0,9
